,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,O*NET-SOC Code,round O*NET-SOC Code
n000842,51.79472019534469,5.66480055583406,4.456577580022959,-33.46429537823792,2.8364128540750313,28.11627762485231,-28.657717781065433,13.45826681483466,37.71341851566194,-8.903711549124587,-45.050202434438326,14.172743084337984,-19.616575901576475,106.04733428513212,8.246931384377024,172141.02,172141.0
n000843,38.722983911163745,59.135924977967115,-20.102938091803818,-12.71728849524235,8.297395383741549,21.030770515843898,32.41837792811665,-47.7761420415859,1.9359827832251577,-2.4497791803949505,10.657114583470987,-4.642511474914411,12.013721137453283,78.65060830045432,8.537095435221353,172141.02,172141.0
n000844,-11.742137818175213,7.680883824250367,30.95994106359844,-8.457940116853928,53.2003159024187,35.6052683762444,18.017788181426305,7.1207893977440495,-7.686039444792051,24.597874399921988,48.55960223889902,-79.76008148902727,-60.986245988507406,-23.053307895647215,87.60049385208681,172141.02,172141.0
n000845,6.826515219565319,11.869214300094736,20.63507182110291,1.213617795436051,7.51680723860645,59.304741300874134,3.7502418184126682,-29.11459768114025,30.295747133329694,27.17591842062798,40.25529225048223,-82.94087936315277,3.560077666820987,-31.898601362203035,-29.09381804676709,172141.02,172141.0
n000846,22.80199275711859,-10.735950638648326,-2.4558114451616984,-37.84995363119524,2.345529711985151,12.796548744299207,23.99807792237255,-48.77430802174318,6.131075105588332,36.93007918339054,28.018750023330252,-7.50979253140661,8.723668707293715,-41.454302518399174,-14.502983702879815,172141.02,172141.0
n000847,2.5700586346401995,29.1203067712333,-37.482369781969886,52.959577446383946,30.674778849737557,10.983703191996598,9.287095010996117,28.399169632938175,-6.709725686604633,-26.693542953553308,-0.404845711179478,-38.7923528194144,-30.68354734836498,-8.220004101804761,-28.322940263481975,172141.02,172141.0
n000848,29.333410893667086,-22.3349986784157,23.483577711357423,-46.77783758355368,59.96850001205094,-37.915688216234706,29.707854747388,-76.84307091753656,-26.412230979619938,18.120939200247324,17.64471029470398,-35.761204684557136,-14.065594403679745,35.65351391147292,-19.670130093768638,172141.02,172141.0
n000849,63.58610300972958,-59.26367889081042,8.90498605282844,135.93481291785966,27.647760568529847,-19.930298265536145,54.70328163434377,1.2645556442916321,-4.858627191128077,0.627598100937877,11.15972548554648,-11.308351789761254,30.71803586900418,-30.924172024134222,-24.052787331661257,292099.01,292099.0
n000850,57.05156884862862,8.42543866819329,55.77403505052176,37.95900715960841,-19.623371073477706,-21.19662622423661,-20.177747746640645,40.42071160611946,-77.59469621000781,-32.82055695905971,-71.3692830971023,-27.78922516755271,-66.88577934106368,22.59048395854228,-34.45478613058273,292099.01,292099.0
n000851,75.49095235699598,1.8242939500970086,32.04156319572583,-20.931842221971248,-15.60767777252739,26.888446288398406,-2.3929343291558967,-38.90337994595905,0.8094761045094527,-5.309142517496926,-9.326809351892791,-21.15561290856835,-64.65512622653097,-22.44477713023301,38.68839612681411,292099.01,292099.0
n000852,-25.09938116884286,21.653738612291075,50.50112648772004,2.686801799426461,13.830103951551541,31.978103896994355,1.783349282962941,-46.990866156605236,-49.80583695479664,-35.9239631553219,-18.84319895350087,-26.362817003702755,19.6409234186875,-75.37854580210721,11.768498294589989,292099.01,292099.0
n000853,70.03092235294925,-62.27696922679825,29.33672670205821,-62.43340143848691,-7.140541561775222,-8.163880485031505,-30.537547398687412,-52.192360964179976,-8.828025217834323,38.22968291691382,-62.02015888393456,-5.456375960512548,-3.214793796360035,32.65637566905182,-11.79317845009716,292099.01,292099.0
n000854,50.293849625402984,-47.087946379168514,-23.58248739468709,12.738366396266876,38.8042254578629,-1.2058928437960124,4.511719230108469,4.16316648598256,40.83986746110152,54.15677263175641,14.665921235757478,-33.61202259998392,55.63052925542977,-2.192733582461327,-22.24705514236813,292099.01,292099.0
n000855,-41.378811011487414,83.20507665260772,27.25560420760882,-5.104845648664928,16.591671464943232,-7.809875108279055,-70.01002284042838,-20.510418478922137,-13.52648001121152,-38.60338581288649,87.8713078453617,23.570194092248606,-27.558295960369275,-20.876899621934864,37.39816977553804,292099.01,292099.0
n000856,40.89114468070726,58.62863878086337,23.584533370932995,-10.173690556389571,-39.532806601307705,-7.1571195151217495,-34.51717116956663,1.7254228565600993,2.342499352890637,29.447736716500888,10.08650592082276,-59.893753763349565,-9.815051000939796,30.76929304324978,-24.11714905810935,292099.01,292099.0
n000857,-30.631844580381795,57.44465441265626,34.76158506706952,3.335454326065375,106.33605265853569,62.00937313916477,8.02825206238833,-62.602095610873306,29.025061438275472,-49.944237366508816,-75.60678216710244,12.718632566959897,-48.77020756707209,-4.256173638052078,8.183296914338017,292099.01,292099.0
n000858,50.419547843492204,34.09021594029018,15.361353012402269,45.432935259158015,-53.35334079894924,-1.4479684553929206,8.149600791636018,35.532109387624196,-32.10222036112236,-2.9478488810444476,-27.277040617324005,2.7833758643638573,30.631137973606492,-12.338657241163025,36.439588149355636,292099.01,292099.0
n000859,4.748026819851399,-9.471659880195817,-14.642612265845257,-16.233079210378886,-66.6821769259307,-18.69591770085753,53.80597931592615,-8.358253543731053,-25.511336540937464,-37.032564072122696,-0.11628990491788738,10.134733623084117,-41.57224353554604,-26.85202644428125,-37.31950036240204,292099.01,292099.0
n000860,46.151923533876996,36.87443026314545,-56.63419214185677,14.620594289303494,30.027451332519327,29.23066582428246,-17.938000365481457,26.970535011509206,12.643321927422436,33.566014211876166,-21.88923181530174,16.553652758426942,-17.028824898195662,0.43982263621031487,-50.87954602158504,292099.01,292099.0
n000861,-18.958582511417895,12.373382735014854,34.15665935314358,-39.936948573672986,38.88403209674044,0.5438446787095219,-27.16789229097157,52.76526482714328,0.02387305529500683,33.2337397405865,-7.759425578159729,41.88990164061368,50.630140964067216,-29.612336513261486,-3.8925798753100187,292099.01,292099.0
n000862,-20.337005939899463,46.57941261126243,-11.32170616517752,-99.85933851957772,27.721406388189052,17.9951088468599,0.24723381931823274,-15.585680113159945,17.240707451247914,13.440168422564227,-17.09009016158425,-7.150640778752121,-13.673490444430243,2.2874449687414424,21.66309955804182,292099.01,292099.0
n000863,14.341866518346247,51.353508515264636,-73.51527680615187,5.831569025449799,43.18188872289786,-28.023204368450322,-43.37980283968217,-14.155983967740795,-40.87271219928834,-14.273947437347786,-21.669539629404607,92.33506071120298,-25.278712901498118,-38.88661700989969,-39.611348776916074,292099.01,292099.0
n000864,13.608856572268238,28.81121197318527,-23.889983958547507,-47.90972069119634,-8.911310748658984,21.886538965107448,4.805899558285685,19.267929305046653,-2.294715099138692,30.629720382385244,0.3135364053978893,-6.15471472874614,-22.07258092976713,-1.4586972022059015,38.12981963263891,292099.01,292099.0
n000865,21.69036825842224,70.54734403142794,1.7242648646581413,-19.361206297575457,-104.08290429491115,0.6795357550837284,-31.01969635926933,-43.49741606955185,5.683255011058982,-10.104511904832606,3.5894097799779408,-48.199854134488945,15.943268328955455,88.18608449939246,-0.7237218025990377,292099.01,292099.0
n000866,-73.0110229183241,1.7250988120914568,37.100719156003834,4.564758778967711,-27.460289670726013,5.126313410669411,-9.457863099331334,6.542001382841343,-42.177412629917235,28.094055615784075,26.3680707373866,15.067301342083924,-42.92762333067078,-125.3388360952736,-35.390562571549474,292099.01,292099.0
n000867,37.74092112993021,-54.93094882407429,-15.891620617149842,-45.372307527879926,34.10000207167018,-79.25419289772579,15.754487802429006,-0.4310175057458743,-39.26711728811838,-10.411961040975502,-4.116338646976083,-32.87297459452069,4.729273747177489,-20.875627838325567,-56.80364662391509,292099.01,292099.0
n000868,-9.827171276932882,-42.0388665916224,-34.85024323128107,17.711808794245368,-48.05587563205761,-66.21048478551273,35.6186733354358,-95.73517382640682,-14.190293215453677,-49.7162991772001,8.428935100475831,8.634679268436052,-75.08715210632218,13.301314050110236,46.74913377556972,292099.01,292099.0
n000869,56.6532373110835,-45.365455872123846,-61.445994889264355,-15.136092735643565,3.641775704416845,14.436796883857403,29.084708821336136,-69.60158093680667,-79.13409613593727,24.748982305651136,-20.200116992677515,39.70549016270864,-21.34731156233403,-34.99018509552071,-3.176394030363995,292099.01,292099.0
n000870,-1.8978022307825402,-14.452953869687622,40.2346654709599,-11.308708115852417,8.575199592139834,13.796362973060985,16.37944819851607,32.27212997300892,2.800712166563022,37.42687098322068,-13.168348347219503,-8.493433094645937,1.9255849101102007,-44.6769047512259,-37.37895390489046,292099.01,292099.0
n000871,-86.87654286343745,-29.33931599885635,-71.19964023114375,14.148356558485002,26.54994151523627,-76.49261722509165,-17.78836351864615,-61.95974608432939,-48.263691250382784,20.8937307206376,-7.881321148501477,-30.117758331864266,-30.09812691384373,40.69304328607193,-83.49255524612089,292099.01,292099.0
n000872,-14.550283807050993,-25.046535956673125,-6.376941695283845,-25.037457829047266,23.2106918957357,-23.19923254270829,-55.21777496200801,9.666631768251953,-39.34246061861913,29.536193136798076,23.22004229427742,38.86825930069694,-0.9665770930652746,42.09613938722666,-12.4643713221819,292099.01,292099.0
n000873,59.39173155173292,1.8304535868867915,40.726013515055854,28.816603130264575,19.361624870141284,-29.222653858994605,-32.55655305409037,-23.51946276465173,49.64341256235366,-26.917035765675447,-13.96196524530923,2.728090555547915,-33.16277787721204,-33.231732063819614,36.76736125706767,292099.01,292099.0
n000874,15.7624943378496,39.99921990690005,5.3431711360655125,5.032941727545743,0.12958372956418795,19.02312428498847,-34.61764116826633,9.287388222462177,-14.543858868661118,-49.789822976868585,-11.370716433593081,13.570558521213096,-11.37843369476414,-36.050924926608324,-46.77271735267603,292099.01,292099.0
n000875,-30.526907022712635,26.85601832184357,-29.193101494982894,-48.43542744493234,14.79157339415026,-47.077132834501484,-28.244350366204802,-8.522787528290568,-11.707911353200377,23.5661339050485,-73.97100425328388,23.509481508095238,-2.9492850035187654,-4.367459999347138,-27.33879467423095,292099.01,292099.0
n000876,42.70754482306588,93.56969596275471,82.75227357468019,10.960772076691374,51.60829792019179,0.9236563051954456,32.80136227299894,-11.128632430854871,2.7568208472448896,2.2974201994541965,-7.447668230500303,16.05375966043257,32.34804932558762,46.821997417907234,-20.789809741181024,292099.01,292099.0
n000878,31.375614024043422,20.645936389584215,12.171321052090132,16.0340751012021,62.79133285671071,-22.573994574316686,-44.928340527897674,-2.2278689776039715,-94.53328071755168,-8.402881330175532,-5.667141791646336,-7.121901183826819,18.685606889478425,-87.88856993806982,-15.825370723032204,292099.01,292099.0
n000879,46.97708684383447,64.09773420207645,-74.34411722845344,-32.42758244347884,-2.284599642508125,-16.25229503628996,40.50316048602237,-27.246234971855667,-54.26839454024048,-83.32717826964135,48.192532185159884,10.907846431420012,25.160144293337677,39.77823634318024,-4.230811963328037,292099.01,292099.0
n000880,16.630913254850977,18.125812166299,-46.616801586118086,32.45448845944484,-22.977052933422506,39.204697018884396,-7.095752835998511,-29.017607608612693,-17.374688236240157,79.1786898981487,-11.87186410458626,1.2943841031665315,11.424358777851303,-0.8121430609970648,46.47807914599798,292099.01,292099.0
n000881,-16.115117048749696,1.4779367814470108,31.308556565873094,54.16260730219629,-4.600662724015983,-17.235334246497455,-32.164896941745255,67.19641212231309,54.51397709660703,-47.32257808413169,23.283985434594197,33.26734266708618,-6.924945890389798,30.305643482675983,48.05037429498464,292099.01,292099.0
n000882,-71.6564471764269,40.02480399307283,57.94080510162091,-13.465187401990669,21.925178454533295,46.44157158157155,1.4606604152886185,5.371743282878863,-22.427114468026332,-31.210846314340774,8.817223727134245,49.0582577867911,-32.46821573350253,11.283701850462979,-9.838509323102743,292099.01,292099.0
n000883,12.558386062414657,33.225266837852864,38.343878558154245,56.84656170738304,71.96788197528655,2.9266671263118043,18.458033310524304,-66.54538478531842,-6.166702503417304,23.896410957582187,19.345740916560807,-94.76573440675706,61.740211584184195,-7.388799789623302,-17.753384283877416,292099.01,292099.0
n000884,-2.411652593950274,19.669837366517303,16.151671003175586,-73.49897039197623,34.30260450254039,41.259015451714134,2.314893321286304,-4.590587291575801,20.727897987164326,-23.270043214181978,18.899422940325366,41.959068089825884,57.167911859707274,-8.203355236365466,76.965638365371,292099.01,292099.0
n000885,15.002913141198574,-14.15472654531153,71.33006230741019,-31.09176776091056,-18.925973287700273,-25.89880171249216,-0.5473528757053959,13.009161830227573,-42.2459664978652,-32.65249210727333,75.85706861927775,-16.331586895309464,-1.2840188146479437,91.35290467232154,-27.1543384497179,292099.01,292099.0
n000886,-54.6909492843781,-25.3812399402772,-13.93293135028075,-58.074067693364256,25.6183159269279,-33.31852280481392,-6.405294955545599,13.16913288732016,80.43839943971255,-39.44835763988786,-18.499850492264,-21.768814176343728,-70.06881202046537,32.05210623256205,65.33897130602516,292099.01,292099.0
n000887,-45.531075308523334,-5.751414955128885,-26.319562775675216,-4.9941277058867835,14.539866203344983,-32.38968419994189,-44.99525068150802,8.371800495017656,-37.3814375502823,-37.9534825623198,-79.93073719516144,-4.952711703113465,-9.339143608261178,-26.684944948482798,14.41759433241399,292099.01,292099.0
n000888,28.443512976000342,-34.11812994295966,8.058781681387009,68.56963306498434,-13.837202315589167,50.39237447320216,-39.37351081323966,3.2105079344190184,-18.32582087673459,28.91157071930714,11.144809023743527,48.477981031718876,-8.23535553239043,-10.546208005856833,61.73294777500357,292099.01,292099.0
n000889,27.793962916545976,45.449330102628025,36.808379259695016,-18.641066213195447,-35.069079928948206,-14.568275740282427,-39.30279111955176,4.958448432493081,10.57762267859591,28.262892943731323,-54.23389817041934,-25.153414810617736,-16.973649608044585,22.72307117457141,15.728490710694818,292099.01,292099.0
n000890,47.31799240715702,46.39763416390219,33.190405617339295,-22.41746194542089,-38.30982771713491,36.05431851465548,-4.9832012075504855,-5.853002831028403,13.052073252248123,-45.14200692447383,-26.926666772207536,-36.294607553284195,-5.094736106522355,44.21969906489819,24.694421858642343,292099.01,292099.0
n000891,21.228411718014815,-40.19985684674749,-75.28858545149488,10.83328604640333,-50.97213968317084,-38.681287137793646,27.971961335960312,58.14572926616605,-36.24669523513259,-43.28880075027551,30.639372623310752,8.174177158693222,1.996844032065281,-69.35503824357671,-31.513638076762618,292099.01,292099.0
n000892,96.32235575726688,9.46244011292259,9.745602087159218,-62.62534618092326,-23.838904697709403,-33.21365336204183,-16.509514322907986,37.993873411408636,9.737852177826555,0.5034898702564305,18.75865940396271,-22.65884398289821,37.51673671121138,35.22057653480047,-37.56468158069048,292099.01,292099.0
n000893,7.766273303292593,1.5503799703498702,-33.825567234974464,10.8781631607142,60.12713563403154,20.338154664501108,-10.808993871604358,7.6914280916872455,-12.261666780171725,-7.884336187199282,9.57618484985657,32.041074646897584,44.283894944208946,-7.273608927031855,5.608229396842129,292099.01,292099.0
n000894,53.43565425700223,27.14206982889481,-3.2097129706810303,-19.611327544581084,-3.215274167296468,-43.21070527792411,-39.659154114702446,24.8209110760907,14.185201627922558,98.8311340929516,-31.49736223124354,-48.51446901233309,-30.549879870562545,10.388408022930152,-1.1211320957212836,292099.01,292099.0
n000895,0.6835122256111763,2.517086798764943,-38.709295251631175,-61.14366258774116,32.72601873236869,-4.426088821089078,21.927564502901603,-28.434288142811816,-10.30899010173986,28.806239900588317,33.687996798737856,-52.29485786672707,-9.402395094152332,-74.46391923125705,38.24591632542156,292099.01,292099.0
n000896,1.573840645791984,72.68185890094955,-108.97638268267764,-27.425732834422483,58.080676311672796,68.29530874642914,-47.18924466788392,9.725636219624175,14.908537247378272,18.012871302388454,18.509794466076336,-68.68643461147235,-29.965822742991595,-58.49838228491637,7.108533870575581,292099.01,292099.0
n000897,22.343965195304,7.27169503941009,21.39214944408195,10.784881023680919,-23.55200581978596,8.549611354167158,-29.571218328694055,-29.091563738236022,0.36355733857491224,-38.88359479092916,-39.29966790641555,27.419944858383975,-37.273423907765995,19.870021145809137,-92.9501324950619,292099.01,292099.0
n000898,27.306507656111087,90.56048829611606,8.051603223979082,27.305591050254403,-1.2975751930102308,-0.7097421225680671,70.86773025136573,23.435955316827513,18.542342575078926,35.2977506763992,25.098333816062212,6.905600828705109,-37.93216308587833,3.2095567483562575,-47.77841179951365,292099.01,292099.0
n000899,56.90640455317165,23.60913308896326,-57.71374719085601,22.582389567753665,-54.150980076833015,-2.1039248850255445,-29.077923228242977,41.435119198442536,5.477914695293304,-9.2246228843231,-3.8331712556293445,10.809241881931133,-16.717045445251987,40.40340636116612,35.710964740121696,292099.01,292099.0
n000900,5.441175821368709,13.703093675465205,-2.239177911143904,3.1206897360599846,-35.16409322255203,41.4095213746705,-14.12886206546009,-22.09947473852282,-38.482350469057195,9.638812825461898,-23.634597122949767,-14.837817822943444,-22.35457542064159,-54.94296230915981,10.68495539606713,292099.01,292099.0
n000901,37.775441433441046,-34.941407837364,-39.71713716713772,17.73858843525286,-2.65397383893176,40.38420681456125,-3.6817598528415023,-48.31777616977181,35.21831062448746,14.832333294930486,-30.191870395284376,9.207380094924883,-43.559678005021205,-33.35588223375446,49.4945448253066,292099.01,292099.0
n000902,-71.61467498214314,0.7658857692895005,2.91868330816484,27.907226562109493,-21.73433172204026,-1.3114652179274704,-53.1722658603576,3.439978821249614,-14.52697564099671,-69.35405715764874,-28.25812735101081,49.45357865886662,-61.527430454320786,-20.146186070691968,51.792130349521955,292099.01,292099.0
n000903,4.337385973454888,9.906245225094324,0.5944484230604621,-15.70039753333277,14.500956718897529,-30.99637749258409,-63.08227330435086,13.997816809196859,19.38967123757243,-31.052354994471415,-0.8989344290860081,17.532207783173437,-51.54613992224836,17.20515936295997,-28.92615859134391,292099.01,292099.0
n000904,7.871434045653545,-41.24010356361367,-27.668783032188585,-79.99078102227931,-33.30690041412574,-17.287711163037603,23.00652879477232,45.437636747177756,-58.07912675096641,-71.75264904738566,-0.5615146965955637,10.681328247301812,-56.578822981729914,-7.372121663284153,23.90006461572423,292099.01,292099.0
n000905,-32.99661727349924,-33.081337322698765,50.59136312189648,27.63436996593337,-3.627723311649133,-73.97761687835212,11.649902588599607,8.046997318138267,-43.52339786206274,-36.61121822811285,1.0043120245232509,42.00644884107222,-70.88033715897133,5.949093077671918,-14.0944705007473,292099.01,292099.0
n000906,7.42923531465016,-36.28238245270407,-45.1800066106202,33.63445942447247,53.467242563035875,29.37805776881,-49.06289997649581,-66.91709921524203,9.567231850216254,-4.783231673477401,-17.722774436083974,-37.298808468160146,38.2657387068658,-57.76162207128109,24.758936416733015,292099.01,292099.0
n000907,47.60000117811678,29.012571840464755,19.829716341641806,22.33823001329973,-12.428729564289016,0.3474131981986792,-25.2157144803403,-61.795757715345275,-26.466555258575312,-20.427560828801926,-37.918882988959915,-55.018715525234775,6.03124889870226,-64.29309750326789,-8.488350779878655,292099.01,292099.0
n000908,40.20058813875525,32.76221412501197,-21.80598543097407,-21.05465484659102,35.90056346166013,11.353327411857657,-7.0806508650397575,-9.250359002360367,28.604970631563113,-31.819392771651614,-66.28888483980191,-13.226619615133433,51.16672876664427,-10.836808994986349,33.352622431243,292099.01,292099.0
n000909,58.9551706497443,-5.243210232042616,-34.38407226470072,37.22768753937976,-84.87261128202636,-61.297765788791466,73.54065346140433,-31.38236456782672,-19.351192909608933,27.069726310844544,31.040813174771106,36.473524134666434,10.383422569552401,12.275021231459093,-28.895660706840832,292099.01,292099.0
n000910,-6.985362123042984,23.38231595702443,14.93957881413592,6.693032128438329,-27.00845918240023,-3.4882544486988136,4.424698323881971,-10.57059439240761,48.50139814509544,-4.676988064860172,-11.839592713778307,46.9778103995377,-34.196660497482426,16.31782585225613,39.40468451014214,292099.01,292099.0
n000911,19.5898539261269,-28.442434179031288,-15.143405550704566,-6.230706444067672,39.58902723486743,13.622182555963313,-71.79867376269748,-29.102174515881533,-40.49479976802804,35.28958905809515,2.339998272126885,-6.062157024201207,-37.08454999483764,-5.113562585365456,-40.81416419792627,292099.01,292099.0
n000912,3.728886311513728,-1.5840439535410313,-18.129509159528155,-11.97350355440413,-71.09513161023285,20.948867109435728,21.76159903134032,24.421502689864777,34.64207188178122,17.901678933369865,-7.509892511343598,7.435918912981578,0.9242221601932279,31.227373172447482,10.312031620696619,292099.01,292099.0
n000913,-18.342467020285888,-20.098679766120103,-40.19965534409627,-26.034962676431277,-14.53757635986069,-15.931966684631993,-5.1538300175494,-53.80193336765129,-5.8716551258923415,10.254892273585067,-10.87468208239473,40.08752190442599,-18.92491341735234,68.22358262900507,22.68839440809917,292099.01,292099.0
n000914,55.06457352082766,-34.563231809734226,14.41620116264895,10.458205632313009,-48.99623542631577,-37.44253775025577,24.745632970120205,69.52574370811344,-9.762488457149143,-73.35080202916622,-20.557308544457015,52.48436340041353,34.945380050564914,6.58705014886956,2.5243442284087863,292099.01,292099.0
n000915,15.498239813431054,-37.05831895077066,-62.82330320640314,-12.54444962141317,52.67013217812998,2.4398385394366575,-47.63870557227244,30.759626503239733,11.190627384912146,21.350487576691716,62.23824848835612,-22.856663047575847,-50.622940126591445,112.46403332663412,-21.184322076956867,292099.01,292099.0
n000916,15.470056060839575,88.6517081416423,31.972519512033752,15.367898162120168,-8.288172570104903,-34.789974478654,67.12642352846247,-103.01532596760659,0.6346406646160787,18.037088973901167,22.145480441680498,-36.17411077514384,-0.503787606674435,-7.067164693652187,40.439213849046155,292099.01,292099.0
n000917,48.18733613589914,13.3105671589208,-81.20436889852094,13.086739222602908,-27.79271688400796,71.95145089966708,7.938521564588475,57.02717603547706,-58.785973811571665,-6.631184826949641,-7.662031606287626,74.76470331703857,27.579231053095896,-31.657133814900696,-36.11768704185913,292099.01,292099.0
n000918,8.466777101717314,35.30469736074107,19.5456926584301,20.174682288386546,-16.897570454774357,-36.75368215053167,-11.667744238815851,66.24762140725882,-7.889630158222405,-23.83248540510842,-0.07328636483085438,-15.55203178465775,-11.208490719376918,34.180904859007576,37.52416719891237,292099.01,292099.0
n000919,-22.486838588732574,16.382316242558087,11.96241508582693,-14.679960258523767,-43.458096548579725,-11.267763792624951,21.208888775512165,-21.758664493645707,37.6537057452668,48.04209840200286,-31.020629787306095,-24.416311656239007,-10.58374591039275,18.208929323687556,0.49469816365575153,292099.01,292099.0
n000920,-9.494734362049787,80.19706204706151,-48.69870604989611,21.480288762810986,28.256665160222198,21.307078761360536,-6.092650725008406,-32.78292540239334,38.65219612216337,-37.37393208994515,45.32139463059042,22.719334724210064,-23.52316130664946,12.180256840806583,-61.599495542246956,292099.05,292099.0
n000921,-5.5097632113325155,-38.70840361687622,6.291430908494823,12.44772935262921,-17.325633473958035,34.69336650893402,-88.5165863615905,-21.053045448893204,-2.9304544739251397,-6.674126738656053,8.57530507869992,-23.898627461692122,-38.89498852681725,-27.076141121268346,43.272390394576874,292099.05,292099.0
n000922,25.882281026822902,-17.22680681195659,-25.473778580197624,37.8218003958584,41.41506556713902,-49.54111535874759,-3.953670653656637,27.14233146710808,-42.21765782246183,47.462119944885245,11.839301665604422,-22.19823094139417,-46.99990803116008,1.8152112682726433,-79.62625258467371,292099.05,292099.0
n000923,19.398720716870347,70.51201299989255,-9.15823689573961,-3.623378373538691,-30.101092023131258,-23.808308742599515,36.31398090839043,4.782992169900634,4.64860040180133,44.90730660681749,-35.773964131117445,-6.900625569949784,6.212384757529249,-84.33499062887758,-13.17915005401103,292099.05,292099.0
n000924,-40.23153143936961,-20.79904197663134,26.88349024569637,51.1239654740984,24.450747313867815,42.44426485732694,14.622734136154888,14.05984629928544,11.400228415459763,28.93138286589608,49.56190182930339,-19.719875021424738,-90.31272950944238,5.3243852811175945,7.784430043899895,292099.05,292099.0
n000925,-28.294859364405667,26.216865036960044,-66.84037184789071,16.619691024523455,18.08667147000915,-19.007529137773368,-4.195521978979056,36.454397490036015,41.126385823589686,45.68478650131822,21.966304492600003,14.411435129343577,-74.10023507613585,25.77499242691649,17.851950363369536,292099.05,292099.0
n000926,13.372722026905869,-13.555260885045417,-67.0033377603546,-6.688875444341056,2.5919453463042927,-56.96335354377361,-55.097270800643805,-36.900070132793616,23.0341788255255,16.57266112483439,-41.98264073881616,-56.630607405595406,-43.97188483989242,13.6718011878659,-3.7539760309948362,292099.05,292099.0
n000927,67.16237322780813,32.76307052982167,44.037829841460805,-42.70386875386767,-67.17320124765727,22.712217938491996,-44.19586863736897,-2.1803961290951746,25.57927712125553,29.50629337980538,28.681191628319354,24.21459053896762,-21.31716756642431,-31.61155808407002,-11.816513285228954,292099.05,292099.0
n000928,69.68879839311207,70.35639956564029,24.935057768873786,5.8818322170685216,54.803329470603956,-61.54300579009619,-42.52837226639891,92.37257245075068,46.24585079152751,118.08116523158529,1.018100725131072,-12.566489737177355,-17.856493011904526,-24.228617694026635,34.68782339707631,292099.05,292099.0
n000929,48.35565715796517,-67.82769724048805,-21.058346672736064,12.810983687484857,-36.306920283269434,-14.745778600421321,17.808373734469615,-8.620833911062682,63.85407349581063,-5.074866489412848,43.49434235149149,18.192254831721993,-31.171511631422383,25.439618125211297,11.649178061390884,292099.05,292099.0
n000930,-27.388353773709227,-33.00495038567904,8.402700832651588,-81.6296232330248,33.92719982018721,-27.795289135689803,-37.388778312351164,27.86063207482911,-14.753831138688254,-45.27688213507793,-86.25198256429562,23.670144246324444,-47.76282176867792,26.580207386293804,-1.3187195189347733,292099.05,292099.0
n000931,-12.657389470601355,55.36408250180622,8.531560659076245,-1.3155254777997594,36.065393192431614,17.594048950719532,-76.44687950427611,2.182719227770111,-26.734897910172982,32.520752656744534,-23.445474975161993,-19.02094794654006,7.764384478511215,12.81898587051802,-69.44778106087374,292099.05,292099.0
n000932,-1.4502999600948776,-21.402027049071318,-32.01199151625861,4.576368640214246,9.811313325672113,95.28016412204629,43.04519292057478,19.9921214425613,-14.287858051192705,29.986283385489468,-11.439804948568193,21.000298414511875,-42.01510198793945,24.410219634936833,-31.769373672400764,292099.05,292099.0
n000933,10.40995999322394,-31.387707175338527,40.09301703245238,2.169167930209416,16.375332521431474,-31.050194167595667,-10.299575298922798,-0.2567635927606088,-23.36162062081719,-3.367849611393287,54.96800367351591,-20.99888366514416,-21.883841805293013,-18.88307318292967,72.21579060183913,292099.05,292099.0
n000934,-78.76747291961269,7.809693964309499,7.042713925715631,8.031674504710242,-10.077665098732341,-0.15389871187057924,2.7737933150836005,-9.8061031594699,57.27823455734474,54.1690140189526,-14.813370873684514,-48.500387055448755,-3.9234892258082628,66.62696266186408,14.613225845492057,292099.05,292099.0
n000935,23.17600293657133,-46.51349128782008,24.171519114669984,-9.038533860085172,-45.545479916915944,33.58357936945758,-18.464613500354538,-11.343457694510464,-16.635882018380986,27.70430953606877,5.7178222078047325,-33.418386468449164,14.597836940566166,-43.20094247807308,-10.057074297924919,292099.05,292099.0
n000937,-34.95080384555243,-22.300025321460655,60.16558705900331,21.498658604385554,-9.809947996149381,30.77221624955029,-44.61196705557356,9.644945101629427,11.804490087525938,-89.81167648962577,-14.167117574453451,-26.144768149993002,-23.003397079878663,46.92675870407884,3.8646513252852217,292099.05,292099.0
n000938,49.17055539861959,42.21326801225848,-48.151678813179934,-52.55523632267947,1.5056479553588127,19.146334099881976,-9.889770253389559,53.86806688949961,-13.342722570012699,-8.813770319792438,-48.71721478177588,-4.120206018877944,-28.35596433112664,-0.33132055118699244,-6.136555917316118,292099.05,292099.0
n000939,8.23916098391264,-21.62578104294789,12.697454349616958,40.54327564710076,-13.851307582729856,-24.15448203836996,75.40902991324678,79.11349858089422,-0.5493958908884289,12.234240574592926,20.10588003777513,6.708834470252702,61.58618788211366,-97.82490809534904,-41.22254752377835,292099.05,292099.0
n000940,37.27745898977164,-36.925274845436306,9.97194854612297,12.252915569529044,24.4846604394577,10.085259187550928,46.584065144473534,27.67609659472847,-53.013530716364606,72.95001594135765,77.05284190388936,-44.00565626362584,-38.68382582996554,-23.52715471409004,-71.07285700398116,292099.05,292099.0
